Genero,Tipo de cliente,Idade,Tipo de viagem,Classe,Distancia de voo,Servico wifi a bordo,Horario de chegada ou partida,Reserva online,Portao embarque,Comida e bebida,Embarque online,Conforto do assento,Entretenimento a bordo,Servico de bordo,Conforto nas pernas,Bagagem de mão,Check-in,Servico de voo,Limpeza,Atraso na partida,Atraso na chegada,Satisfacao
1.0,0.0,0.2948717948717949,0.0,1.0,0.03735864297253635,0.6,0.6,0.6,0.5,1.0,1.0,1.0,1.0,0.8,0.6,0.75,0.75,1.0,1.0,0.0,0.0,Satisfeito
1.0,0.0,0.5897435897435898,0.0,1.0,0.48222940226171246,0.8,1.0,1.0,1.0,0.8,0.6,0.5,0.8,0.8,0.8,0.75,0.75,0.8,0.4,0.0,0.0,Neutro ou Insatisfeito
0.0,0.0,0.48717948717948717,0.0,1.0,0.32310177705977383,0.4,0.4,1.0,0.25,0.4,1.0,0.75,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.0,0.0,Satisfeito
0.0,0.0,0.3333333333333333,0.0,1.0,0.7253634894991923,0.8,0.8,0.8,0.75,1.0,1.0,1.0,1.0,1.0,0.4,0.75,0.5,1.0,1.0,0.0,0.0,Satisfeito
1.0,0.0,0.28205128205128205,0.0,1.0,0.3178513731825525,1.0,1.0,1.0,1.0,0.8,0.8,0.75,0.8,0.8,1.0,1.0,1.0,0.8,0.8,0.0035460992907801418,0.0,Satisfeito
1.0,0.0,0.44871794871794873,0.0,1.0,0.489297253634895,0.2,0.2,0.4,0.0,1.0,1.0,1.0,0.8,0.6,0.6,1.0,1.0,1.0,1.0,0.0070921985815602835,0.0,Satisfeito
0.0,0.0,0.3974358974358974,1.0,0.0,0.10056542810985461,0.4,0.6,0.6,0.75,1.0,0.6,0.5,1.0,0.2,0.2,0.75,0.5,1.0,1.0,0.0,0.0,Neutro ou Insatisfeito
0.0,0.0,0.3333333333333333,0.0,1.0,0.05977382875605816,0.6,0.2,0.6,0.5,0.6,0.6,0.5,0.6,0.6,0.6,0.5,0.25,0.8,0.6,0.03546099290780142,0.023318385650224215,Neutro ou Insatisfeito
0.0,0.0,0.19230769230769232,1.0,0.0,0.106421647819063,0.8,0.6,0.8,0.75,0.8,0.8,0.75,0.8,0.4,0.8,0.75,0.0,0.8,0.8,0.0,0.008071748878923767,Neutro ou Insatisfeito
1.0,1.0,0.24358974358974358,0.0,1.0,0.27221324717285944,0.4,1.0,0.4,0.5,0.8,0.4,0.75,0.8,0.8,0.4,0.75,1.0,1.0,0.8,0.0,0.0,Neutro ou Insatisfeito
1.0,0.0,0.2692307692307692,1.0,0.0,0.07350565428109855,0.2,0.2,0.2,0.75,1.0,0.2,1.0,1.0,0.4,0.2,0.5,0.5,0.8,1.0,0.0026595744680851063,0.0,Neutro ou Insatisfeito
0.0,0.0,0.6282051282051282,1.0,0.0,0.19446688206785137,0.6,1.0,0.6,0.5,0.2,0.6,0.0,0.2,1.0,0.6,0.5,0.0,0.4,0.2,0.007978723404255319,0.0,Neutro ou Insatisfeito
0.0,0.0,0.4358974358974359,0.0,0.5,0.050282714054927305,0.4,0.2,0.8,0.0,0.6,0.4,0.5,0.6,0.8,1.0,0.75,0.75,0.8,0.6,0.015070921985815602,0.0053811659192825115,Neutro ou Insatisfeito
0.0,0.0,0.717948717948718,0.0,0.0,0.05068659127625202,1.0,0.8,0.8,0.75,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.5,0.4,1.0,0.0,0.011659192825112108,Satisfeito
0.0,0.0,0.10256410256410256,1.0,0.0,0.33582390953150243,0.6,1.0,0.6,0.25,0.4,0.6,0.25,0.4,1.0,0.2,0.5,0.25,0.6,0.4,0.0,0.0,Neutro ou Insatisfeito
1.0,1.0,0.2692307692307692,0.0,1.0,0.08259289176090469,0.6,0.6,0.6,0.25,0.2,0.6,0.0,0.2,1.0,0.8,1.0,1.0,0.8,0.2,0.05230496453900709,0.036771300448430494,Neutro ou Insatisfeito
0.0,0.0,0.5769230769230769,0.0,1.0,0.3774232633279483,0.6,0.4,1.0,0.25,0.6,0.8,0.5,0.6,0.6,0.6,0.5,0.75,0.6,0.4,0.0,0.004484304932735426,Neutro ou Insatisfeito
1.0,0.0,0.3717948717948718,1.0,0.0,0.11288368336025849,0.8,1.0,0.8,0.25,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,Neutro ou Insatisfeito
1.0,1.0,0.19230769230769232,0.0,0.0,0.1401453957996769,0.8,0.8,0.8,0.75,1.0,0.8,1.0,1.0,0.2,1.0,0.75,0.75,0.6,1.0,0.0,0.0,Neutro ou Insatisfeito
0.0,0.0,0.4230769230769231,0.0,1.0,0.01191437802907916,0.4,0.4,0.4,0.25,0.6,1.0,0.75,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.0,0.0,Satisfeito
0.0,0.0,0.24358974358974358,0.0,1.0,0.5210016155088854,0.4,0.4,0.4,0.25,0.8,1.0,1.0,0.6,0.8,0.6,0.75,1.0,1.0,1.0,0.0,0.0,Satisfeito
1.0,0.0,0.6025641025641025,0.0,1.0,0.5171647819063004,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6,0.0070921985815602835,0.0053811659192825115,Satisfeito
0.0,0.0,0.44871794871794873,1.0,0.0,0.16861873990306947,0.6,0.4,0.6,0.75,1.0,0.6,0.5,1.0,0.6,0.8,0.75,0.0,0.8,1.0,0.0,0.0,Neutro ou Insatisfeito
1.0,0.0,0.6410256410256411,0.0,1.0,0.5216074313408724,0.2,0.2,0.2,0.0,0.8,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,Satisfeito
0.0,0.0,0.6794871794871795,0.0,1.0,0.7728190630048465,0.6,0.6,0.8,0.5,0.4,1.0,1.0,0.8,0.8,0.8,0.75,0.75,0.8,0.6,0.0,0.0,Satisfeito
0.0,0.0,0.23076923076923078,1.0,0.0,0.02948303715670436,0.6,1.0,0.6,0.5,1.0,0.6,1.0,1.0,0.6,0.8,1.0,0.75,1.0,1.0,0.06294326241134751,0.06816143497757847,Neutro ou Insatisfeito
1.0,0.0,0.6153846153846154,0.0,0.0,0.15266558966074315,0.4,0.2,0.2,0.0,0.8,0.6,0.75,0.4,0.4,0.4,0.25,0.0,0.4,0.2,0.0,0.0,Neutro ou Insatisfeito
0.0,0.0,0.6410256410256411,0.0,1.0,0.3784329563812601,0.6,0.6,0.4,0.5,0.6,0.8,1.0,0.4,0.4,0.4,0.25,0.75,0.4,0.6,0.0008865248226950354,0.0017937219730941704,Satisfeito
1.0,0.0,0.07692307692307693,1.0,0.0,0.08723747980613894,0.8,0.6,0.8,0.5,0.4,0.8,0.5,0.4,1.0,1.0,0.5,0.0,0.6,0.4,0.0,0.0,Satisfeito
1.0,0.0,0.2948717948717949,0.0,1.0,0.5953150242326333,0.4,0.8,0.8,0.75,0.4,0.4,0.25,0.4,0.8,0.2,0.75,0.0,0.8,0.4,0.0,0.0,Neutro ou Insatisfeito
0.0,0.0,0.28205128205128205,0.0,1.0,0.5397819063004846,0.4,0.4,0.6,0.25,0.8,0.8,0.75,1.0,0.6,0.8,0.75,0.75,0.6,0.8,0.0017730496453900709,0.008071748878923767,Satisfeito
0.0,0.0,0.34615384615384615,1.0,0.0,0.059975767366720514,0.8,0.0,0.8,0.5,0.8,0.8,0.75,0.8,1.0,1.0,0.5,0.75,0.8,0.8,0.0,0.0017937219730941704,Neutro ou Insatisfeito
0.0,0.0,0.358974358974359,0.0,1.0,0.5084814216478191,0.2,0.2,0.2,0.0,0.8,0.8,1.0,0.8,0.8,0.8,0.75,0.75,0.8,0.8,0.0026595744680851063,0.0,Satisfeito
0.0,0.0,0.4358974358974359,0.0,1.0,0.10904684975767366,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.0,0.0,Satisfeito
0.0,0.0,0.5256410256410257,0.0,1.0,0.27221324717285944,0.6,0.6,0.6,0.5,0.6,1.0,1.0,0.8,0.8,0.6,0.75,0.5,0.8,0.6,0.0,0.0,Satisfeito
1.0,1.0,0.0641025641025641,0.0,0.0,0.23021001615508885,0.8,0.8,0.8,0.5,0.4,0.8,0.25,0.4,0.4,0.8,0.5,0.5,0.8,0.4,0.0,0.0,Neutro ou Insatisfeito
1.0,0.0,0.6923076923076923,1.0,0.0,0.12116316639741519,0.6,0.8,0.6,0.25,1.0,1.0,0.75,0.8,0.8,0.6,0.75,0.75,0.8,0.6,0.0,0.0053811659192825115,Neutro ou Insatisfeito
1.0,0.0,0.7435897435897436,0.0,0.0,0.015751211631663976,0.2,0.4,0.4,0.25,0.4,0.6,0.5,0.2,0.2,0.2,0.0,0.5,0.2,0.6,0.0017730496453900709,0.0053811659192825115,Neutro ou Insatisfeito
1.0,0.0,0.0641025641025641,0.0,0.5,0.125,0.6,1.0,1.0,1.0,0.6,0.6,0.0,0.6,0.6,1.0,0.75,0.25,0.8,0.6,0.0,0.010762331838565023,Neutro ou Insatisfeito
1.0,0.0,0.1794871794871795,1.0,0.0,0.32532310177705975,0.4,0.8,0.6,0.25,0.4,0.6,0.75,0.4,1.0,1.0,1.0,0.5,1.0,0.4,0.09042553191489362,0.06905829596412556,Neutro ou Insatisfeito
0.0,0.0,0.47435897435897434,0.0,1.0,0.20577544426494346,0.6,1.0,0.6,0.5,0.4,0.8,0.75,1.0,1.0,1.0,1.0,0.75,1.0,0.8,0.0,0.0,Satisfeito
1.0,1.0,0.23076923076923078,0.0,1.0,0.1855815831987076,0.2,1.0,0.2,0.25,1.0,0.2,1.0,1.0,1.0,0.4,0.75,1.0,0.8,1.0,0.0017730496453900709,0.0,Neutro ou Insatisfeito
1.0,1.0,0.28205128205128205,0.0,0.0,0.14963651050080776,0.2,0.2,0.2,0.75,1.0,0.2,1.0,1.0,0.2,1.0,0.5,0.0,0.8,1.0,0.0,0.0,Neutro ou Insatisfeito
1.0,0.0,0.23076923076923078,1.0,1.0,0.16781098546042003,0.2,1.0,0.2,0.0,0.6,0.2,0.5,0.6,0.6,0.8,1.0,0.75,0.8,0.6,0.0062056737588652485,0.0,Neutro ou Insatisfeito
1.0,0.0,0.6794871794871795,0.0,1.0,0.550686591276252,0.4,0.4,0.4,0.25,0.2,0.6,0.75,0.4,0.4,0.4,0.25,0.0,0.4,0.4,0.0,0.0,Neutro ou Insatisfeito
1.0,0.0,0.5769230769230769,0.0,1.0,0.6668012924071083,0.4,0.4,0.4,0.25,0.6,1.0,1.0,0.8,0.8,0.8,0.75,0.75,0.8,1.0,0.0,0.0,Satisfeito
1.0,0.0,0.5384615384615384,0.0,1.0,0.489297253634895,0.2,1.0,1.0,1.0,1.0,0.6,0.5,0.2,0.2,0.2,0.0,0.5,0.2,0.6,0.0,0.0,Neutro ou Insatisfeito
0.0,0.0,0.48717948717948717,0.0,1.0,0.3471324717285945,0.0,0.0,0.0,0.0,1.0,0.8,1.0,0.8,0.8,0.2,0.0,0.5,0.8,0.6,0.020390070921985817,0.02062780269058296,Satisfeito
0.0,0.0,0.44871794871794873,1.0,0.0,0.008481421647819063,0.2,0.6,0.2,0.0,0.6,0.2,0.25,0.6,0.8,0.8,1.0,0.25,1.0,0.6,0.0,0.0,Neutro ou Insatisfeito
1.0,0.0,0.1282051282051282,1.0,0.0,0.046647819063004844,0.2,1.0,0.2,0.5,0.4,0.2,0.25,0.4,0.4,0.8,1.0,0.25,0.6,0.4,0.0062056737588652485,0.012556053811659192,Neutro ou Insatisfeito
1.0,0.0,0.48717948717948717,1.0,0.0,0.12096122778675283,0.2,0.8,0.2,0.0,0.2,1.0,1.0,0.6,0.8,0.8,1.0,1.0,1.0,1.0,0.7039007092198581,0.7130044843049327,Neutro ou Insatisfeito
1.0,0.0,0.6025641025641025,0.0,1.0,0.21304523424878838,0.6,0.4,0.4,0.25,0.2,0.4,0.25,0.6,0.6,0.6,0.5,0.0,0.6,0.4,0.0017730496453900709,0.0053811659192825115,Neutro ou Insatisfeito
1.0,0.0,0.6666666666666666,0.0,0.0,0.20274636510500807,0.8,0.4,0.4,0.25,0.2,1.0,0.75,0.8,0.8,0.8,0.75,0.0,0.8,1.0,0.0,0.0,Satisfeito
0.0,0.0,0.48717948717948717,1.0,0.0,0.1474151857835218,0.2,0.8,0.2,0.75,0.2,0.2,1.0,0.2,0.8,0.6,0.75,0.5,0.8,0.2,0.0062056737588652485,0.0026905829596412557,Neutro ou Insatisfeito
0.0,0.0,0.6794871794871795,0.0,0.0,0.026050080775444264,0.4,1.0,1.0,1.0,0.4,0.4,0.25,0.4,0.2,0.2,0.5,0.25,0.8,0.4,0.0,0.0,Neutro ou Insatisfeito
0.0,0.0,0.48717948717948717,0.0,1.0,0.5205977382875606,0.8,0.8,0.8,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6,0.0,0.0,Satisfeito
1.0,1.0,0.3717948717948718,0.0,1.0,0.04139741518578352,0.4,0.4,0.4,0.5,0.8,0.4,0.75,0.8,1.0,0.6,0.75,0.5,1.0,0.8,0.0,0.0008968609865470852,Neutro ou Insatisfeito
0.0,0.0,0.5641025641025641,0.0,1.0,0.11046042003231017,0.6,0.6,0.4,0.5,0.4,0.4,0.0,0.6,0.6,0.6,0.5,0.0,0.6,0.4,0.015957446808510637,0.02600896860986547,Neutro ou Insatisfeito
0.0,0.0,0.44871794871794873,0.0,1.0,0.688610662358643,0.4,0.4,0.4,0.25,1.0,0.8,1.0,1.0,0.4,0.4,0.25,1.0,0.2,1.0,0.0975177304964539,0.12914798206278028,Satisfeito
0.0,1.0,0.6538461538461539,0.0,0.0,0.07249596122778676,0.4,0.4,0.4,0.75,0.4,0.4,0.75,0.4,0.4,0.8,0.75,0.25,0.6,0.4,0.0,0.0,Neutro ou Insatisfeito
1.0,0.0,0.3076923076923077,0.0,0.0,0.18053311793214863,0.4,0.8,0.8,0.75,0.4,0.4,0.25,0.4,0.6,1.0,0.75,0.5,0.8,0.4,0.025709219858156027,0.039461883408071746,Neutro ou Insatisfeito
0.0,0.0,0.38461538461538464,0.0,1.0,0.425686591276252,1.0,1.0,1.0,1.0,0.4,0.8,1.0,0.8,0.8,0.8,0.75,0.75,0.8,0.8,0.004432624113475178,0.0,Satisfeito
0.0,0.0,0.5384615384615384,1.0,0.0,0.14761712439418417,0.8,0.8,0.8,1.0,0.4,0.8,0.25,0.4,0.6,0.6,1.0,0.75,1.0,0.4,0.04964539007092199,0.04304932735426009,Neutro ou Insatisfeito
1.0,0.0,0.6282051282051282,1.0,0.0,0.40549273021001614,0.2,0.4,0.2,0.75,0.8,0.8,0.75,0.2,0.2,0.2,0.0,0.75,0.2,0.6,0.0062056737588652485,0.0026905829596412557,Neutro ou Insatisfeito
0.0,0.0,0.6025641025641025,1.0,0.0,0.21506462035541196,0.2,0.4,0.2,0.75,0.2,0.2,0.0,0.2,0.2,0.4,0.5,0.75,0.8,0.2,0.0,0.0,Neutro ou Insatisfeito
1.0,1.0,0.2948717948717949,0.0,0.5,0.15407915993537966,0.2,0.2,0.2,0.5,0.2,0.2,0.75,0.2,0.6,0.2,0.5,0.75,0.8,0.2,0.0,0.0,Neutro ou Insatisfeito
0.0,0.0,0.2948717948717949,0.0,1.0,0.046445880452342485,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.8,0.6,0.4,1.0,0.0,0.6,0.8,0.0,0.0,Satisfeito
0.0,0.0,0.5641025641025641,0.0,1.0,0.30593699515347333,0.2,0.2,0.2,0.0,0.4,1.0,1.0,0.8,0.8,0.8,0.75,1.0,0.8,1.0,0.0,0.0,Satisfeito
0.0,0.0,0.358974358974359,0.0,1.0,0.784329563812601,0.8,0.8,0.8,0.75,1.0,0.2,0.75,0.8,0.8,0.8,0.75,0.75,0.8,0.2,0.0035460992907801418,0.0,Satisfeito
0.0,0.0,0.7307692307692307,1.0,1.0,0.13368336025848143,0.0,1.0,0.0,0.5,0.6,1.0,0.75,0.2,0.2,0.0,0.25,0.75,0.2,0.6,0.0,0.0,Satisfeito
1.0,0.0,0.5256410256410257,0.0,1.0,0.3758077544426494,0.4,0.4,0.4,0.25,0.4,0.6,0.25,0.8,0.8,0.8,0.75,0.0,0.8,0.8,0.0035460992907801418,0.0053811659192825115,Satisfeito
0.0,0.0,0.16666666666666666,0.0,1.0,0.32209208400646205,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.8,0.75,0.75,0.4,1.0,0.0,0.0008968609865470852,Satisfeito
0.0,0.0,0.5769230769230769,1.0,0.5,0.11732633279483037,0.6,0.6,0.6,0.0,0.8,0.6,0.75,0.8,0.8,0.8,1.0,1.0,0.6,0.8,0.0,0.0,Neutro ou Insatisfeito
0.0,1.0,0.2692307692307692,0.0,1.0,0.18921647819063006,0.8,1.0,1.0,0.75,1.0,0.2,0.0,1.0,0.4,0.8,1.0,0.0,1.0,0.2,0.11436170212765957,0.1210762331838565,Satisfeito
1.0,1.0,0.41025641025641024,0.0,1.0,0.33117932148626816,0.4,0.4,0.4,0.0,0.4,0.4,0.25,0.4,0.6,0.6,0.5,0.75,0.8,0.4,0.0,0.0,Neutro ou Insatisfeito
1.0,0.0,0.5769230769230769,0.0,1.0,0.14176090468497576,0.6,0.2,0.6,0.5,1.0,0.8,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.0035460992907801418,0.0,Satisfeito
0.0,0.0,0.5641025641025641,0.0,0.0,0.06361066235864297,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.75,1.0,0.8,1.0,0.01152482269503546,0.039461883408071746,Satisfeito
0.0,0.0,0.6410256410256411,0.0,0.5,0.12863489499192246,0.6,0.4,0.4,0.25,0.6,0.6,0.5,0.6,0.2,0.6,0.75,0.5,0.6,0.6,0.015070921985815602,0.008968609865470852,Neutro ou Insatisfeito
1.0,0.0,0.3333333333333333,0.0,1.0,0.5175686591276252,0.6,0.6,0.6,0.5,0.6,0.8,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.2,0.0,0.0017937219730941704,Satisfeito
1.0,0.0,0.28205128205128205,1.0,0.5,0.1308562197092084,0.2,0.8,0.2,0.0,1.0,0.2,1.0,1.0,1.0,0.4,0.75,0.5,1.0,1.0,0.0,0.0,Neutro ou Insatisfeito
1.0,0.0,0.3974358974358974,0.0,1.0,0.6938610662358643,0.8,1.0,1.0,1.0,0.2,0.6,0.75,0.4,0.4,0.4,0.75,0.75,0.4,0.6,0.0,0.0,Neutro ou Insatisfeito
1.0,0.0,0.6923076923076923,1.0,1.0,0.31482229402261713,0.6,0.8,0.6,0.75,1.0,0.8,1.0,0.8,0.8,0.6,0.75,1.0,0.8,0.8,0.0,0.0,Neutro ou Insatisfeito
1.0,0.0,0.6153846153846154,0.0,1.0,0.5514943457189014,0.6,0.6,0.6,0.5,1.0,1.0,1.0,0.6,0.8,0.8,0.75,1.0,0.8,1.0,0.0,0.0,Satisfeito
0.0,0.0,0.34615384615384615,1.0,0.0,0.03937802907915994,0.6,0.8,0.6,0.25,0.2,0.6,0.0,0.2,1.0,0.6,0.5,1.0,0.2,0.2,0.005319148936170213,0.0,Neutro ou Insatisfeito
0.0,0.0,0.6666666666666666,0.0,0.0,0.024030694668820678,0.8,0.8,0.8,0.75,0.8,0.8,0.75,0.8,0.8,0.4,1.0,0.75,0.2,0.8,0.0,0.0,Satisfeito
1.0,0.0,0.5256410256410257,0.0,1.0,0.6399434571890146,0.4,0.4,1.0,0.25,0.8,0.8,1.0,0.8,0.8,0.8,0.75,1.0,0.8,0.8,0.0,0.0008968609865470852,Satisfeito
1.0,0.0,0.48717948717948717,0.0,1.0,0.16599353796445881,0.4,1.0,0.4,0.25,0.6,1.0,0.75,0.8,0.8,0.8,0.75,0.75,0.8,0.8,0.0,0.0,Satisfeito
0.0,0.0,0.5256410256410257,1.0,0.0,0.14781906300484654,0.6,1.0,0.6,0.5,0.2,0.6,0.0,0.2,0.6,0.4,0.75,0.75,0.8,0.2,0.0,0.0,Neutro ou Insatisfeito
0.0,0.0,0.5769230769230769,0.0,1.0,0.05674474959612278,0.4,0.4,0.4,0.25,0.8,0.8,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.008865248226950355,0.011659192825112108,Satisfeito
0.0,0.0,0.6025641025641025,0.0,1.0,0.1869951534733441,0.4,0.4,0.4,0.25,0.4,0.8,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.8,0.004432624113475178,0.008968609865470852,Satisfeito
0.0,0.0,0.3974358974358974,0.0,0.0,0.12479806138933765,0.8,0.4,0.4,0.25,0.8,0.8,0.75,0.8,0.2,0.8,0.0,0.75,0.6,0.8,0.020390070921985817,0.021524663677130046,Satisfeito
0.0,0.0,0.47435897435897434,0.0,1.0,0.39418416801292405,0.2,0.2,0.2,0.0,0.8,1.0,0.75,0.6,0.6,0.4,0.5,0.5,0.6,0.6,0.0,0.0,Satisfeito
1.0,0.0,0.6025641025641025,0.0,1.0,0.10258481421647819,0.4,0.4,0.4,0.25,0.6,1.0,0.75,0.4,0.4,0.4,0.25,1.0,0.4,0.8,0.0008865248226950354,0.0,Satisfeito
1.0,1.0,0.41025641025641024,0.0,1.0,0.1381260096930533,1.0,1.0,1.0,0.0,0.8,1.0,0.75,0.8,1.0,0.6,0.0,0.25,0.2,0.8,0.0,0.0,Satisfeito
1.0,0.0,0.3333333333333333,0.0,1.0,0.061793214862681745,0.6,0.6,0.6,0.5,0.6,1.0,0.75,0.8,0.8,0.8,0.75,0.5,0.8,0.6,0.0,0.006278026905829596,Satisfeito
1.0,0.0,0.41025641025641024,0.0,1.0,0.6021809369951535,0.0,0.0,0.0,0.25,0.8,1.0,0.25,0.6,0.6,0.2,0.0,0.75,0.6,1.0,0.04609929078014184,0.04663677130044843,Satisfeito
1.0,1.0,0.28205128205128205,0.0,0.0,0.16599353796445881,0.4,0.4,0.4,0.5,0.2,0.4,0.0,0.2,0.4,0.8,0.5,0.0,0.8,0.2,0.03368794326241135,0.028699551569506727,Neutro ou Insatisfeito
1.0,0.0,0.10256410256410256,0.0,1.0,0.20395799676898224,0.4,0.4,0.4,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.5,0.8,1.0,0.024822695035460994,0.028699551569506727,Satisfeito
0.0,1.0,0.8205128205128205,0.0,1.0,0.22011308562197093,0.6,0.6,0.6,0.5,0.2,0.6,0.0,0.2,0.8,0.4,0.75,0.75,0.6,0.2,0.015957446808510637,0.003587443946188341,Neutro ou Insatisfeito
0.0,1.0,0.46153846153846156,0.0,1.0,0.4575928917609047,0.2,0.2,0.2,0.0,0.4,0.2,0.25,0.4,0.8,1.0,0.5,0.75,0.8,0.4,0.0070921985815602835,0.0,Neutro ou Insatisfeito
1.0,1.0,0.6282051282051282,0.0,0.0,0.035137318255250405,0.8,0.8,0.8,0.75,1.0,0.8,1.0,1.0,0.2,0.4,0.0,0.75,1.0,1.0,0.0,0.0,Satisfeito
1.0,0.0,0.5897435897435898,0.0,1.0,0.35823909531502424,0.2,0.2,0.8,0.0,0.4,1.0,1.0,0.4,0.4,0.4,0.25,0.75,0.4,0.8,0.0,0.0,Satisfeito
0.0,0.0,0.41025641025641024,0.0,0.0,0.04361873990306947,1.0,0.4,1.0,0.25,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.25,0.4,1.0,0.0,0.0,Satisfeito
1.0,0.0,0.6153846153846154,1.0,0.0,0.008481421647819063,0.6,1.0,0.6,0.0,0.6,0.4,0.0,0.2,0.2,0.6,0.0,0.75,0.2,1.0,0.0008865248226950354,0.0,Neutro ou Insatisfeito
0.0,0.0,0.5128205128205128,0.0,1.0,0.7562600969305331,0.4,0.4,0.4,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.014184397163120567,0.007174887892376682,Satisfeito
0.0,0.0,0.41025641025641024,1.0,0.0,0.17790791599353797,0.6,1.0,0.6,0.0,0.6,0.6,0.5,0.6,1.0,0.6,0.75,0.5,0.8,0.6,0.0,0.0,Neutro ou Insatisfeito
1.0,0.0,0.5512820512820513,1.0,0.0,0.021809369951534735,0.8,0.0,0.8,0.0,0.6,1.0,1.0,0.8,0.8,0.8,0.75,1.0,0.8,0.6,0.0,0.0,Neutro ou Insatisfeito
1.0,0.0,0.1282051282051282,0.0,1.0,0.08824717285945073,0.4,1.0,0.4,1.0,0.4,0.2,0.25,0.4,0.8,0.4,0.75,0.25,0.8,0.4,0.0,0.0,Neutro ou Insatisfeito
1.0,0.0,0.3717948717948718,0.0,1.0,0.3210823909531502,1.0,1.0,1.0,1.0,0.4,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.03280141843971631,0.016143497757847534,Satisfeito
0.0,0.0,0.6538461538461539,1.0,0.0,0.0805735056542811,0.6,0.2,1.0,0.75,0.4,1.0,0.25,0.4,0.8,0.6,0.75,0.0,0.8,0.4,0.0,0.0053811659192825115,Neutro ou Insatisfeito
1.0,0.0,0.15384615384615385,1.0,1.0,0.1284329563812601,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.6,0.75,1.0,1.0,1.0,0.012411347517730497,0.0,Satisfeito
1.0,0.0,0.5128205128205128,0.0,1.0,0.4081179321486268,0.6,0.6,0.6,0.5,1.0,0.8,0.75,0.8,0.8,0.8,1.0,1.0,0.8,0.8,0.004432624113475178,0.0,Satisfeito
1.0,0.0,0.5256410256410257,0.0,1.0,0.4034733441033926,0.6,0.6,0.6,0.5,0.8,0.4,0.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.0,0.0,Satisfeito
0.0,0.0,0.3974358974358974,1.0,0.0,0.03897415185783522,0.4,1.0,0.4,0.75,0.8,0.4,0.75,0.8,0.6,0.8,1.0,0.75,1.0,0.8,0.0,0.0,Neutro ou Insatisfeito
0.0,0.0,0.46153846153846156,0.0,1.0,0.7427302100161551,0.2,0.2,0.4,0.0,0.8,0.2,1.0,0.6,0.6,0.6,0.5,0.5,0.6,0.6,0.016843971631205674,0.003587443946188341,Satisfeito
0.0,0.0,0.32051282051282054,1.0,0.5,0.12136510500807754,0.6,0.8,0.6,0.5,0.6,0.6,0.5,0.6,0.8,0.4,0.5,0.75,0.8,0.6,0.0,0.013452914798206279,Neutro ou Insatisfeito
1.0,0.0,0.5384615384615384,0.0,1.0,0.3939822294022617,1.0,1.0,1.0,1.0,0.2,0.6,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.8,0.015070921985815602,0.004484304932735426,Satisfeito
0.0,0.0,0.5512820512820513,1.0,0.0,0.10521001615508885,0.2,0.8,0.2,0.25,1.0,0.2,1.0,1.0,0.8,0.6,0.75,0.75,0.8,1.0,0.02127659574468085,0.04035874439461883,Neutro ou Insatisfeito
1.0,0.0,0.6025641025641025,0.0,1.0,0.5599757673667205,1.0,1.0,1.0,1.0,0.8,0.8,0.75,0.8,0.8,0.8,0.75,0.5,0.8,1.0,0.0,0.0,Satisfeito
0.0,0.0,0.6410256410256411,0.0,0.0,0.11530694668820679,0.4,0.6,0.6,0.5,0.4,0.4,0.25,0.4,0.6,0.2,0.75,0.25,0.6,0.4,0.01152482269503546,0.0,Neutro ou Insatisfeito
1.0,0.0,0.5,0.0,1.0,0.38368336025848143,0.2,0.2,0.2,0.0,1.0,1.0,1.0,0.8,0.8,0.8,0.75,0.75,0.8,1.0,0.0,0.0,Satisfeito
0.0,0.0,0.3717948717948718,0.0,1.0,0.5775444264943457,0.4,0.8,0.4,0.25,0.8,0.8,1.0,0.8,0.8,0.8,0.75,1.0,0.8,0.8,0.01152482269503546,0.0,Satisfeito
